taxonomy_id,name,parent_id,parent_name
TO-6400,Organizational Development and Management Research,TO,Organizational Development and Management Delivery Methods
TO-6600,Organizational Training Services,TO,Organizational Development and Management Delivery Methods
TO-6800,Outsourcing/Contracted Services,TO,Organizational Development and Management Delivery Methods
TP,Organizational Development and Management Services,T,Organizational/Community/International Services
TP-1000,Board Development Support,TP,Organizational Development and Management Services
TP-1000.0700,Board Evaluation/Self Assessment,TP-1000,Board Development Support
TP-1000.0800,Board Leadership Development,TP-1000,Board Development Support
TP-1000.0800-100,Board/CEO Relationship Evaluation/Enhancement,TP-1000.0800,Board Leadership Development
TP-1000.0900,Board Meeting Enhancement,TP-1000,Board Development Support
TP-1000.0900-100,Board Meeting Facilitation,TP-1000.0900,Board Meeting Enhancement
TP-1000.0900-200,Board Retreat Facilitation,TP-1000.0900,Board Meeting Enhancement
TP-1000.2000,Board Member Development,TP-1000,Board Development Support
TP-1000.2000-100,Board Connecting Programs,TP-1000.2000,Board Member Development
TP-1000.2000-200,Board Member Recruitment Assistance,TP-1000.2000,Board Member Development
TP-1000.2000-250,Board Preparation Training Assistance,TP-1000.2000,Board Member Development
TP-1000.2000-600,New Board Member Orientation Assistance,TP-1000.2000,Board Member Development
TP-1000.2000-650,Ongoing Board Training Assistance,TP-1000.2000,Board Member Development
TP-1000.2150,Board Member Removal Assistance,TP-1000,Board Development Support
TP-1000.2500,Board Organization Assistance,TP-1000,Board Development Support
TP-1000.2500-150,Board Committee Structure Development,TP-1000.2500,Board Organization Assistance
TP-1000.2500-250,Board Membership Needs Assessment,TP-1000.2500,Board Organization Assistance
TP-1000.2500-300,Board Policy Development,TP-1000.2500,Board Organization Assistance
TP-1000.2500-350,Board Roles/Responsibilities Definition,TP-1000.2500,Board Organization Assistance
TP-1750,Conference/Convention Planning Support,TP,Organizational Development and Management Services
TP-1750.1300,Conference Communications/Publicity,TP-1750,Conference/Convention Planning Support
TP-1750.1350,Conference Evaluation,TP-1750,Conference/Convention Planning Support
TP-1750.1400,Conference Location Selection,TP-1750,Conference/Convention Planning Support
TP-1750.1500,Conference Logistics Planning/Contract Negotiation,TP-1750,Conference/Convention Planning Support
TP-1750.1600,Conference Program Development,TP-1750,Conference/Convention Planning Support
TP-1750.1700,Conference Registration/On-Site Management,TP-1750,Conference/Convention Planning Support
TP-1850,Credentialing Program Development and Management Support,TP,Organizational Development and Management Services
TP-1850.1500,Credentialing Program Application Assistance,TP-1850,Credentialing Program Development and Management Support
TP-1850.1500-050,Accreditation Program Application Assistance,TP-1850.1500,Credentialing Program Application Assistance
TP-1850.1500-150,Certification Program Application Assistance,TP-1850.1500,Credentialing Program Application Assistance
TP-1850.1500-200,Facility Licensing Application Assistance,TP-1850.1500,Credentialing Program Application Assistance
TP-1850.1500-600,Occupational/Professional Licensing Application Assistance,TP-1850.1500,Credentialing Program Application Assistance
TP-1850.1600,Credentialing Program Development,TP-1850,Credentialing Program Development and Management Support
TP-1850.1600-050,Accreditation Program Development,TP-1850.1600,Credentialing Program Development
TP-1850.1600-150,Certification Program Development,TP-1850.1600,Credentialing Program Development
TP-1850.1600-200,Facility Licensing Program Development,TP-1850.1600,Credentialing Program Development
TP-1850.1600-600,Occupational/Professional Licensing Development,TP-1850.1600,Credentialing Program Development
TP-1850.1700,Credentialing Program Evaluation,TP-1850,Credentialing Program Development and Management Support
TP-1950,Ethics in Organizational Management,TP,Organizational Development and Management Services
TP-1950.1000,Bioethics,TP-1950,Ethics in Organizational Management
TP-1950.1200,Board Compensation Policy Development,TP-1950,Ethics in Organizational Management
TP-1950.1400,Code of Ethics Development/Implementation/Monitoring,TP-1950,Ethics in Organizational Management
TP-1950.1500,Conflict of Interest Policy Development,TP-1950,Ethics in Organizational Management
TP-1950.1800,Disclosure Requirement Implementation,TP-1950,Ethics in Organizational Management
TP-1950.1900,Financial/Fundraising Ethics,TP-1950,Ethics in Organizational Management
TP-1950.1900-150,Donation/Restricted Gift Acceptance,TP-1950.1900,Financial/Fundraising Ethics
TP-1950.1900-200,Donor Bill of Rights Implementation,TP-1950.1900,Financial/Fundraising Ethics
TP-1950.2500,General Organizational Accountability Assistance,TP-1950,Ethics in Organizational Management
TP-2000,Facility Administration/General Operations Support,TP,Organizational Development and Management Services
TP-2000.2000,Facility Management Assistance,TP-2000,Facility Administration/General Operations Support
TP-2000.2100,Facility Planning Assistance,TP-2000,Facility Administration/General Operations Support
TP-2000.3300,Inventory Control Assistance,TP-2000,Facility Administration/General Operations Support
TP-2000.5000,Multiple Location Coordination Assistance,TP-2000,Facility Administration/General Operations Support
TP-2000.6600,Office Management Support,TP-2000,Facility Administration/General Operations Support
TP-2000.6700,Purchasing Assistance,TP-2000,Facility Administration/General Operations Support
TP-2000.7000,Real Estate Acquisition Assistance,TP-2000,Facility Administration/General Operations Support
TP-2100,Financial Management Support,TP,Organizational Development and Management Services
TP-2100.0250,Accounting/Reporting Services,TP-2100,Financial Management Support
TP-2100.0250-050,Accounting System Selection/Implementation,TP-2100.0250,Accounting/Reporting Services
TP-2100.0250-150,Contract Management Assistance,TP-2100.0250,Accounting/Reporting Services
TP-2100.0250-200,Financial Statement Development,TP-2100.0250,Accounting/Reporting Services
TP-2100.0250-250,Financial Tools Development,TP-2100.0250,Accounting/Reporting Services
TP-2100.0250-300,Fund Disbursement/Allocations Assistance,TP-2100.0250,Accounting/Reporting Services
TP-2100.0250-350,Government Financial Report Filing Assistance,TP-2100.0250,Accounting/Reporting Services
TP-2100.0250-400,Grant Administration Assistance,TP-2100.0250,Accounting/Reporting Services
TP-2100.1050,Business Income Determination,TP-2100,Financial Management Support
TP-2100.1500,Compensation Management Services,TP-2100,Financial Management Support
TP-2100.1500-150,Compensation Plan Development,TP-2100.1500,Compensation Management Services
TP-2100.1500-600,Payroll Service Selection,TP-2100.1500,Compensation Management Services
TP-2100.2000,Financial Audit Services,TP-2100,Financial Management Support
TP-2100.2000-050,Audit Firm Selection,TP-2100.2000,Financial Audit Services
TP-2100.2000-200,Financial Audit Preparation/Utilization,TP-2100.2000,Financial Audit Services
TP-2100.2200,Financial Policies and Procedures Development,TP-2100,Financial Management Support
TP-2100.2200-050,Accounting Procedures Manual Development,TP-2100.2200,Financial Policies and Procedures Development
TP-2100.2200-330,Internal Financial Controls Development,TP-2100.2200,Financial Policies and Procedures Development
TP-2100.6000,Organizational Financial Planning Services,TP-2100,Financial Management Support
TP-2100.6000-120,Business Insurance Services,TP-2100.6000,Organizational Financial Planning Services
TP-2100.6000-150,Cash Flow Management Services,TP-2100.6000,Organizational Financial Planning Services
TP-2100.6000-200,Financial Management Review Services,TP-2100.6000,Organizational Financial Planning Services
TP-2100.6000-560,Organizational Budgeting Assistance,TP-2100.6000,Organizational Financial Planning Services
TP-2100.6000-600,Organizational Investment Management Services,TP-2100.6000,Organizational Financial Planning Services
TP-2100.6000-700,Risk Management Services,TP-2100.6000,Organizational Financial Planning Services
TP-2300,Fundraising and Resource Development Support,TP,Organizational Development and Management Services
TP-2300.1500,Charitable Solicitations Regulations Compliance,TP-2300,Fundraising and Resource Development Support
TP-2300.1900,Fiscal Sponsorship Development,TP-2300,Fundraising and Resource Development Support
TP-2300.1950,Foundation Relationship Development,TP-2300,Fundraising and Resource Development Support
TP-2300.2000,Fundraising Campaign Development,TP-2300,Fundraising and Resource Development Support
TP-2300.2000-050,Annual Fundraising Campaign Development,TP-2300.2000,Fundraising Campaign Development
TP-2300.2000-100,Capital Fundraising Campaign Development,TP-2300.2000,Fundraising Campaign Development
TP-2300.2000-130,Cause Related Fundraising Campaign Development,TP-2300.2000,Fundraising Campaign Development
TP-2300.2000-150,Corporate Fundraising Campaign Development,TP-2300.2000,Fundraising Campaign Development
TP-2300.2000-180,Direct Mail Fundraising Campaign Development,TP-2300.2000,Fundraising Campaign Development
TP-2300.2000-210,Endowment Campaign Development,TP-2300.2000,Fundraising Campaign Development
TP-2300.2000-250,Gifts In Kind Acquisitions,TP-2300.2000,Fundraising Campaign Development
TP-2300.2000-300,Government Funding Acquisitions,TP-2300.2000,Fundraising Campaign Development
TP-2300.2000-500,Major Gifts Acquisitions,TP-2300.2000,Fundraising Campaign Development
TP-2300.2000-660,Planned Giving Program Development,TP-2300.2000,Fundraising Campaign Development
TP-2300.2000-800,Special Events Planning/Management,TP-2300.2000,Fundraising Campaign Development
TP-2300.2150,Fundraising Planning,TP-2300,Fundraising and Resource Development Support
TP-2300.2200,Fundraising Prospects Research,TP-2300,Fundraising and Resource Development Support
TP-2300.6500,Proposal/Grant Writing Services,TP-2300,Fundraising and Resource Development Support
TP-3000,Human Resources Management Support,TP,Organizational Development and Management Services
TP-3000.1800,Employee Handbook Development,TP-3000,Human Resources Management Support
TP-3000.3000,Human Resources Audits,TP-3000,Human Resources Management Support
TP-3000.6200,Organizational Conflict Resolution Services,TP-3000,Human Resources Management Support
TP-3000.6300,Organizational Design Services,TP-3000,Human Resources Management Support
TP-3000.6300-300,Job Analysis Assistance,TP-3000.6300,Organizational Design Services
TP-3000.6300-350,Job Description Development,TP-3000.6300,Organizational Design Services
TP-3000.6300-600,Organization Chart Development,TP-3000.6300,Organizational Design Services
TP-3000.6400,Personnel Policies and Procedures Development,TP-3000,Human Resources Management Support
TP-3000.6600,Personnel Recruitment/Hiring/Retention,TP-3000,Human Resources Management Support
TP-3000.6600-120,Consultant Utilization Assistance,TP-3000.6600,Personnel Recruitment/Hiring/Retention
TP-3000.6600-150,Employee Incentive Program Development,TP-3000.6600,Personnel Recruitment/Hiring/Retention
TP-3000.6600-180,Executive Search Assistance,TP-3000.6600,Personnel Recruitment/Hiring/Retention
TP-3000.6600-220,Executive Transition/Succession Planning,TP-3000.6600,Personnel Recruitment/Hiring/Retention
TP-3000.6600-350,Job Interview Protocol Development,TP-3000.6600,Personnel Recruitment/Hiring/Retention
TP-3000.6600-800,Staff Recruitment Assistance,TP-3000.6600,Personnel Recruitment/Hiring/Retention
TP-3000.6600-900,Staff Retreat Facilitation,TP-3000.6600,Personnel Recruitment/Hiring/Retention
TP-3000.6600-950,Workforce Diversity Planning,TP-3000.6600,Personnel Recruitment/Hiring/Retention
TP-3000.8000,Staff Development Services,TP-3000,Human Resources Management Support
TP-3000.8000-200,Executive Coaching Services,TP-3000.8000,Staff Development Services
TP-3000.8000-600,Organizational Leadership Development,TP-3000.8000,Staff Development Services
TP-3000.8000-650,Organizational Team Building,TP-3000.8000,Staff Development Services
TP-3000.8000-750,Staff Orientation and Training Development,TP-3000.8000,Staff Development Services
TP-3000.8000-800,Staff Performance Review Assistance,TP-3000.8000,Staff Development Services
TP-3000.8000-950,Workplace Diversity Management Programs,TP-3000.8000,Staff Development Services
TP-3350,Information Technology Management Support,TP,Organizational Development and Management Services
TP-3350.1800,Database Development/Maintenance Assistance,TP-3350,Information Technology Management Support
TP-3350.1800-250,Geographic Information System Development/Management,TP-3350.1800,Database Development/Maintenance Assistance
TP-3350.1800-330,Information and Referral Database Management Assistance,TP-3350.1800,Database Development/Maintenance Assistance
TP-3350.1800-600,Nonprofit Database Management Assistance,TP-3350.1800,Database Development/Maintenance Assistance
TP-3350.3000,Hardware Selection Assistance,TP-3350,Information Technology Management Support
TP-3350.3000-150,Digital Projection Display System Selection,TP-3350.3000,Hardware Selection Assistance
TP-3350.3000-200,Fax Equipment Selection,TP-3350.3000,Hardware Selection Assistance
TP-3350.3000-500,Mass Storage Device Selection,TP-3350.3000,Hardware Selection Assistance
TP-3350.3000-550,Monitor Selection,TP-3350.3000,Hardware Selection Assistance
TP-3350.3000-600,Optical Scanning Equipment Selection,TP-3350.3000,Hardware Selection Assistance
TP-3350.3000-630,Personal Digital Assistant Selection,TP-3350.3000,Hardware Selection Assistance
TP-3350.3000-650,Printer Selection,TP-3350.3000,Hardware Selection Assistance
TP-3350.3000-800,Server Selection,TP-3350.3000,Hardware Selection Assistance
TP-3350.3000-900,Workstation Selection,TP-3350.3000,Hardware Selection Assistance
TP-3350.3300,Information Technology Maintenance/Support,TP-3350,Information Technology Management Support
TP-3350.3300-100,Backup System Selection,TP-3350.3300,Information Technology Maintenance/Support
TP-3350.3300-300,Hardware Maintenance/Support,TP-3350.3300,Information Technology Maintenance/Support
TP-3350.3300-800,Software Maintenance/Support,TP-3350.3300,Information Technology Maintenance/Support
TP-3350.3300-850,Telecommunications System Maintenance/Support,TP-3350.3300,Information Technology Maintenance/Support
TP-3350.3350,Information Technology Needs Assessment,TP-3350,Information Technology Management Support
TP-3350.3450,Internet Access/Security,TP-3350,Information Technology Management Support
TP-3350.3450-140,Cybersecurity Risk Assessment,TP-3350.3450,Internet Access/Security
