id,location_id,program_id,accepted_payments,alternate_name,description,eligibility,email,fees,funding_sources,application_process,interpretation_services,keywords,languages,name,required_documents,service_areas,status,wait_time,website,taxonomy_ids
57248990,57248999,,,,"Declares a Code Red. Code Red has been issued for Tues, Aug 28th - Wed, Aug 29th.<br /><br /><strong>Cooling Centers</strong><br />Senior Centers<br />Open Mon-Fri, 9AM-7PM <ul> <li>Hatton Senior Center, 2825 Fait Avenue</li> <li>John Booth, 2601 East Baltimore Street</li> <li>Oliver Senior Center, 1700 North Gay Street</li> <li>Sandtown Winchester Senior Center, 1601 Baker Street</li> <li>Waxter Center for Senior Citizens, 1000 Cathedral Street</li> <li>Zeta Senior Center, 4501 Reisterstown Road</li></ul>May be opened as secondary cooling centers. Open Mon-Fri, 9AM-7PM<ul> <li>Forest Park Senior Center, 4801 Liberty Heights Avenue, 21207</li> <li>Harford Senior Center, 4920 Harford Road, 21214 (open 10AM-2PM)</li> <li>Greenmount Senior Center, 425 East Federal Street, 21202</li> <li>Edward A. Myerberg Senior Center, 3101 Fallstaff Road, 21209</li> <li>Senior Network of North Baltimore, 5828 York Road, 21212</li></ul>Community Action Partnerships<br />Open Mon-Fri, 8:30AM-4PM and Sat-Sun, 11AM-7PM<br />Northern Community Action Partnership Center, 5225 York Road, 21212       <br />Northwest Community Action Partnership Center, 3939 Reisterstown Road, 21215<br />Southern Community Action Partnership Center, 606 Cherry Hill Road, 21225 -inside the shopping center on the 2nd floor and closes at 3PM on Sun<br />Southeast Community Action Partnership Center, 3411 Bank Street, 21224<br />Eastern Community Action Partnership Center, 1731 East Chase Street, 21213<br /><br /><strong>Department of Recreation and Parks</strong><br />May be opened as secondary cooling centers. Open 8AM-8PM, with the exception of Locust Point, 10AM-6PM.<ul> <li>Chick Webb, 623 Eden Street, 21205 </li> <li>Ella Bailey, 100 East Heath Street, 21230 </li> <li>Herring Run, 5001 Sinclair Lane, 21206</li> <li>Locust Point, 1627 East Fort Avenue, 21230</li> <li>Mary Rodman, 3600 West Mulberry Street, 21229 </li> <li>Mt. Royal, 120 West Mosher Street,  21217 </li> <li>Robert C. Marshall, 1201 Pennsylvania Avenue, 21217 </li> <li>Roosevelt, 1221 West 36th Street, 21211 </li> <li>Samuel F.B. Morse, 424 South Pulaski Street, 21223</li></ul><strong>Transportation</strong><br />Emergency transportation to and from cooling centers will be available for seniors through the CARE Taxi Card program.  Pre-enrollment is typically required for this program, but is waived during the Code Red season.  The CARE Taxi Card Program contact is MJM Management, 1501 Sulgrave Avenue, Suite 200. Call Mon-Fri, 8AM-5PM, 410-664-0700. The after hours number is 410-980-3350.  See <a href=http://www.caretaxicard.com/>http://www.caretaxicard.com/</a>.  <br /> ",,,,,,,,,Maryland Cooling Centers,,,,,,
48463262,48482354,,,,Near the intersection of West Lafayette Avenue and North Charles Street. ,,,,,,,,,Empowering Minds Resource Center ,,,,,,
0,168875,,,,"The Bar Association's mission is to aid in maintaining the honor and dignity of the profession, to promote legal science, and further the administration of justice.",,info@baltimorebar.org,,,,,,,Baltimore City Bar Association,,,,,www.baltimorebar.org,
0,169144,,,,"A state trial court which handles all types of cases and is divided into four main divisions: Family, Juvenile, Criminal, and Civil.",,,,,,,,,Baltimore City Circuit Court,,,,,www.baltocts.state.md.us/,
0,167210,,,,"Plans, advocates, develops and coordinates programs and services for seniors.",,,,,,,,,Baltimore City Commission on Aging & Retirement Education,,,,,www.baltimorecity.gov,
0,167039,,,,"Offers basic, post-secondary and continuing education for residents of the Baltimore metropolitan area.",,webadmissions@bccc.edu,,,,,,,Baltimore City Community College,,,,,www.bccc.edu,
0,167953,,,,"Provides phone numbers, information and services for Baltimore City government offices.",,,,,,,,,Baltimore City Department of Communication Services,,,,,www.baltimorecity.gov,
0,167043,,,Baltimore City Dept. of Legislative Reference,Maintains the official records of Baltimore and a collection of current and historical material relating to Baltimore City government.,,anitaevans@baltimorecity.gov,,,,,,,Baltimore City Department of Legislative Reference,,,,,www.legislativereference.baltimorecity.gov,
0,37337784,,,,"Supports the health, environment, and economy of Baltimore City and the region by providing customers with safe drinking water and keeping neighborhoods and waterways clean.",,,,,,,,,Baltimore City Department of Public Works,,,,,http://publicworks.baltimorecity.gov/,
0,167044,,,Baltimore City Dept. of Recreation & Parks,"Offers a bureau of parks and administers recreation programs, including special programs for senior citizens and persons with disabilities.",,,,,,,,,Baltimore City Department of Recreation and Parks,,,,,,
167922,55294396,,,,,,,,,,,,,Baltimore City Mayor's Office of Constituent Services,,,,,,
0,168048,,,,"Administers several Head Start Programs at various sites throughout Baltimore. Offers activities to develop low-income children and their parents intellectually, emotionally and physically.",,sburroughscampbell@bcityhs.org,,,,,,,Baltimore City Head Start Program,,,,,www.baltimorehousing.org/index/ps_headstart.asp,
0,168443,,,,Serves as an architect and catalyst for needed policy development and change in the health and human service systems of Baltimore City. Provides advocacy and leadership necessary to ensure the protection and promotion of the health of Baltimore's citizens.,,bchd@baltimorecity.gov,,,,,,,Baltimore City Health Department,,,,,www.baltimorehealth.org/,
0,167922,,,Baltimore City Mayor's Office of Human Services,Provides public services to the residents of Baltimore City.,,,,,,,,,Baltimore City Mayor's Office of Constituent Services,,,,,www.baltimorecity.gov,
0,54843697,,,,Provides local community action partnership centers and head start programs in Baltimore City.,,,,,,,,,Baltimore City Mayor's Office of Human Services ,,,,,,
0,167047,,,,A professional organization of physicians practicing in Baltimore City. Provides Baltimore City residents with information about these physicians.,,bcms@erols.com,,,,,,,Baltimore City Medical Society,,,,,www.bcmsdocs.org,
0,167040,,,Office of Civil Rights & Wage Enforcement; Baltimore Community Relations Commission,"Responsible for enforcing Article IV of the Baltimore City Code which prohibits discrimination in the area of employment, public accommodations, education, health, social and welfare services.",,civilrights@baltimorecity.gov,,,,,,,Baltimore City Office of Civil Rights,,,,,http://civilrights.baltimorecity.gov/,
0,167048,,,,Assures the safety and general welfare of the residents of Baltimore City by preventing & detecting crime and enforcing laws.,,,,,,,,,Baltimore City Police Department,,,,,www.baltimorepolice.org,
0,167049,,,Baltimore City Board of School Commissioners,"Oversees all Baltimore City schools, special education schools, vocational and adult alternative education.",,webservices@bcps.k12.md.us,,,,,,,Baltimore City Public School System,,,,,www.bcps.k12.md.us,
0,169142,,,,Provides services to Baltimore City residents including servicing rent court orders and evictions.,,,,,,,,,Baltimore City Sheriff's Office,,,,,www.baltimorecity.gov/government/sheriff/,
0,167050,,,,"Represents citizens of Baltimore City in all criminal matters. Provides victim services, family bereavement, and community services.",,,,,,,,,Baltimore City State's Attorney's Office,,,,,www.stattorney.org,
0,166962,,,,"Certified as an outpatient, drug abuse treatment program that provides information, evaluation and referral services as well as in-house counseling.",,,,,,,,,Baltimore Community Resource Center,,,,,,
0,9061262,,,Community Tool Bank,Loans tools and equipment to community-based organizations to strengthen and celebrate our shared community.,,noah.smock@toolbank.org,,,,,,,Baltimore Community Tool Bank,,,,,www.baltimore.toolbank.org,
0,167055,,,Baltimore County Dept. of Social Services,Administers all the federally-funded social service programs for Baltimore County.,,baltocountydss@dhr.state.md.us,,,,,,,Baltimore County Department of Social Services,,,,,www.dhr.state.md.us/baltocounty.htm,
0,167056,,,Baltimore County Dept. of Health,Provides comprehensive health and mental health services at 8 centers in Baltimore County.,,health@baltimorecountymd.gov,,,,,,,Baltimore County Health Department,,,,,www.baltimorecountymd.gov/Agencies/health/index.html,
0,167057,,,,"Investigates complaints of discrimination in areas of employment, housing, public accommodations and finance for Baltimore County.",,bchrc@baltimorecountymd.gov,,,,,,,Baltimore County Human Relations Commission,,,,,www.baltimorecountymd.gov/Agencies/humanrelations,
0,167052,,,,Provides phone numbers for all Baltimore County government offices.,,,,,,,,,Baltimore County Information,,,,,www.baltimorecountymd.gov,
0,169063,,,,The Local Management Board facilitates collaboration across child-serving agencies in order to work together to identify and prioritze family and child-oriented service needs in Baltimore County.  These needs form the basis of a planning process that directs the pursuit of resources to fill identified gaps in the service delivery system. ,,,,,,,,,Baltimore County Local Management Board,,,,,www.baltimorecountymd.gov/agencies/lmb/index.html,
0,167062,,,"Baltimore Crisis Response, Inc.","BCRI screens, evaluates and provides crisis intervention to persons experiencing a mental health crisis (e.g. depression, suicidal thoughts or action, feeling out of control, changes in psychological functioning). It functions as a central entry point into the Baltimore City Mental Health System and is committed to helping clients receive on-going care through established community mental health centers.",,,,,,,,,Baltimore Crisis Response,,,,,www.bcresponse.org,
0,167063,,,BGE,Supplies the greater Baltimore area with gas and electricity services. Also offers programs to help those who are unable to pay their utility bills.,,,,,,,,,Baltimore Gas and Electric Company ,,,,,www.bge.com,
0,167042,,,Baltimore City Dept. of Housing & Community Development,Serves citizens of Baltimore City with housing-related programs. Combination of Baltimore City Dept. of Housing & Community Development and Baltimore City Housing Authority.,,,,,,,,,Baltimore Housing Authority,,,,,www.baltimorehousing.org,
0,168387,,,Baltimore Mediation Center,"Provides personal, family and business mediation services as well as mediation training.",,office@baltimoremediation.com,,,,,,,Baltimore Mediation Facilitation & Training,,,,,www.baltimoremediation.com,
0,167064,,,,Provides comprehensive primary care and school based health care services in the Baltimore Metropolitan area.,,,,,,,,,Baltimore Medical System,,,,,www.bmsi.org,
0,168444,,,BNI,Provides counseling services to resolve tenant-landlord disputes and investigative services to verify complaints of discrimination in the sale or lease of housing.,,,,,,,,,Baltimore Neighborhoods,,,,,www.bni-maryland.org,
0,168861,,,,Shelter for single women and women with children (boys up to age 11 and girls of any age.) Also offers supportive services for residents. Call at 8AM for space availability and possible intake procedures.<br />,,,,,,,,,Baltimore Outreach Services,,,,,www.baltimoreoutreachservices.org,
0,167066,,,,"Offers pregnancy testing, formula, diapers, baby and maternity clothes, and baby furniture to residents. Also provides counseling on pregnancy through a hotline and at the center.",,,,,,,,,Baltimore Pregnancy Center,,,,,,
0,38339526,,,BRHP,Provides housing assistance and supportive counseling.,,,,,,,,,Baltimore Regional Housing Partnership,,,,,www.brhp.org,
0,167069,,,,"Offers food, clothing and shelter to homeless men, and to homeless women with children.",,baltimore.rescue@juno.com,,,,,,,"Baltimore Rescue Mission, The",,,,,baltimorerescuemission.org,
0,167718,,,,Operates two transitional houses for men with substance abuse issues in Baltimore.,,,,,,,,,"Baltimore Station, The",,,,,www.baltimorestation.org,
0,27851383,,,"Baltimore Therapy Center, The","Offers individual, couples and family therapy. Also provides workshops on parenting, anger management, abuse prevention and more. ",,info@baltimoretherapycenter.com,,,,,,,Baltimore Therapy Center,,,,,www.baltimoretherapycenter.com,
0,203599,,,BUDL,"Enriches the academic experiences of students from Baltimore City public elementary, middle and high schools through participation in team policy debate. Through debate, students become engaged learners, critical thinkers and citizens and leaders who are effective advocates for themselves and their communities.",,info@budl.org,,,,,,,Baltimore Urban Debate League,,,,,www.budl.org,
51054427,55195462,,,,,,,,,,,,,Centers for Behavioral Health,,,,,,
56683352,56683382,,,,Located near the intersection of Metropolitan Blvd (195) and Aviation Blvd (170). ,,,,,,,,,Operation Welcome Home,,,,,,
0,168235,,,BUILD,"A non-partisan, interfaith, non-profit community organization whose goals include providing affordable housing, improving education, increasing job opportunities, among other issues, in order to make Baltimore a better place to live and work for all residents.",,builiaf@verizon.net,,,,,,,Baltimoreans United in Leadership Development,,,,,www.buildiaf.org,
0,167072,,,,A community-based organization dedicated to repairing the homes of elderly residents and providing programs for youth in the Banner Neighborhood.,,info@bannerneighborhoods.org,,,,,,,Banner Neighborhoods Community Corporation,,,,,www.bannerneighborhoods.org,
0,167038,,,,"Aids and maintains the honor and dignity of the profession of the law, promotes legal science and furthers the administration of justice.",,info@baltimorebar.org,,,,,,,Bar Association of Baltimore City,,,,,www.baltimorebar.org,
0,167075,,,,"Provides services to individuals who are homeless, have a low income or unemployed, including information and referral, food, clothing, shelter, and substance abuse counseling.",,,,,,,,,Bea Gaddy Family Center,,,,,www.bea-gaddy-family-center.org,
0,616571,,,,Runs a food pantry.,,beechfieldumc@yahoo.com,,,,,,,Beechfield United Methodist,,,,,www.beechfieldumc.org,
0,168324,,,,"Provides homeownership and rehabilitation counseling, small business counseling, intervention buying for first-time homebuyers, and community organizing.",,neighborhoods@belair-edison.org,,,,,,,Belair-Edison Neighborhoods,,,,,www.belair-edison.org,
0,167349,,,Grant-A-Wish/The Children's Promise Foundation,Provides hospital and retreat housing services to critically ill children and their families.,,info@believeintomorrow.org,,,,,,,Believe in Tomorrow Children's Foundation,,,,,www.believeintomorrow.org,
167813,55294400,,,,,,,,,,,,,United Way of Central Maryland,,,,,,
0,167079,,,,Sponsors the Bethel Outreach Center which provides a clothing closet for residents of Baltimore City and surrounding areas.,,bethelnation@yahoo.com,,,,,,,Bethel African Methodist Episcopal Church,,,,,www.bethel1.org,
0,401426,,,,"Provides a food pantry, soup kitchen, clothing closet and participates in HOP.",,webmaster@beth-eltemple.org,,,,,,,Beth-El Temple Church of Christ,,,,,www.beth-eltemple.org,
0,167081,,,Better Business Bureau of Greater MD,"Provides consumers with reports on businesses, educational material, a speaker's bureau, and special services for members.",,info@greatermd.bbb.org,,,,,,,Better Business Bureau of Greater Maryland,,,,,www.greatermd.bbb.org,
0,167084,,,,Provides at-risk children from single parent homes with positive adult role models to effect favorable changes in their lives.,,info@biglittle.org,,,,,,,Big Brothers Big Sisters of the Greater Chesapeake,,,,,www.biglittle.org,
0,167091,,,"Black Mental Health Alliance for Education & Consultation, Inc.","Promotes holistic, culturally relevant approaches to the development and sustainment of mental health programs and services for African Americans and other persons of color.  ",,bhealthall@blackmentalhealth.com,,,,,,,Black Mental Health Alliance for Education/Consultation,,,,,www.blackmentalhealth.com,
0,167092,,,,"Provides employment, training and services to blind and multi-handicapped blind adults.",,,,,,,,,Blind Industries and Services of Maryland,,,,,www.bism.com,
0,44865489,,,,"Provides Christian Counseling for women, children, and men, group and family therapy. Also provides life skills, job training, resume writing, clothing and food. ",,,,,,,,,Blossoms House of Restoration ,,,,,,
0,167071,,,,"Provides several residential treatment facilities for abused, neglected, emotionally and behaviorally disturbed children and adolescents ages 9-20; and foster homes for medically fragile children from birth to 18 years of age.",,info@boardofchildcare.org,,,,,,,Board of Child Care,,,,,www.boardofchildcare.org,
0,167094,,,CIBS,"Provides a wide variety of health care services, general and specialized, in the Baltimore Metropolitan area.",,baltimore_info@bshsi.com,,,,,,,Bon Secours Baltimore Health System,,,,,www.bonsecoursbaltimore.com,
0,169047,,,The Book Thing,Provides free books on a variety of topics to anyone who wants them.,,russell@bookthing.org,,,,,,,"Book Thing of Baltimore, The",,,,,www.bookthing.org,
0,168600,,,,"Provides a Thanksgiving meal sponsored by University of Maryland, Baltimore. Also has partnered with Baltimore Cash campaign to provide free tax preparation assistance.",,,,,,,,,Booker T. Washington Middle School,,,,,,
169149,55294402,,,,,,,,,,,,,University of Maryland School of Social Work,,,,,,
0,358869,,,,Offers affordable counseling services.,,bihl09@gmail.com,,,,,,,Boundless Innovations for Holistic Living,,,,,www.bihltoday.com,
0,167097,,,,"Emphasizes values and character development for youth 6-20 years old. Provides educational activities to instill self-reliance, leadership and patriotism. Car donations accepted.",,info@baltimorebsa.org,,,,,,,"Boy Scouts of America, Baltimore Area Council",,,,,www.baltimorebsa.org,
0,168516,,,,"Offers statewide, educational and supportive services to head-injured persons, their families and other interested persons.",,info@biamd.org,,,,,,,Brain Injury Association of Maryland,,,,,www.biamd.org,
0,1739551,,,,"Offers a soup kitchen, breakfast and other meal programs for the community. ",,brooklynheightsumc@verizon.net,,,,,,,Brooklyn Community United Methodist Church ,,,,,,
0,56587933,,,BCTT Inc.,"Building Communities Today for Tomorrow, Inc. (BCTT) is a Baltimore City based, serves children, adolescents, adults, and seniors who are at risk of removal from the home, community, or who are transitioning from residential settings back into the community.",,,,,,,,,Building Communities Today for Tomorrow Inc.,,,,,http://www.bcttworks.com/,
