id,location_id,attention,address_1,address_2,city,state_province,postal_code,country
673,139791,"Alcoholics Anonymous, Hagerstown Area Volunteer On Duty",Intergroup,Po Box 1153,Hagerstown,MD,21741-1153,US
674,139398,"Baltimore County Office Of Homeland SecurityRichard G. Muth, Director                    ",And Emergency Management,700 East Joppa Road,Towson,MD,21286-5500,US
675,137736,"Imani Center/Project Cats Jennifer Fink, Executive Director",3100 Towanda Avenue,,Baltimore,MD,21215,US
676,137686,"Baltimore City Dept. Of Social Services Brian Wilbon, Interim Director",1510 Guilford Avenue,,Baltimore,MD,21202-2882,US
677,138699,"Baltimore Ostomy Association Ann Louise Stoner, President",331 E. 30Th Street,,Baltimore,MD,21218,US
678,137683,"Latrobe Homes Management Office Wilma Coleman, Family Support Counselor",900 E. Madison Street,,Baltimore,MD,21202,US
679,138571,"Ywca Friendship Center Fran Miller, Coordinator",350 Ridge Road,,Pasadena,MD,21122,US
680,138801,"Alopecia Areata Connie Matricardi, Contact Person",522 Sussex Road,,Towson,MD,21286,US
681,138404,"St. Joseph Medical Center, Cardio Fitness Luann M. Hollenberger, Manager Of Rehab. Svcs",7601 Osler Drive,,Towson,MD,21204,US
682,137685,"Baltimore City Dept. Of Recreation And ParksPortia Harris, Acting Director               ",3001 East Drive,,Baltimore,MD,21217,US
683,139731,"Diversified Housing Development, Inc.*Shavaugn Jackson                             ",8311 Liberty Road,,Gwynn Oak,MD,21244,US
684,138379,"Safe House Shirley Rose,  Director",7 West Randall Street,,Baltimore,MD,21230,US
685,139361,"Downtown Partnership Of Baltimore, Inc.Tom Yeager, Executive Vice-President         ",217 North Charles Street,,Baltimore,MD,21201,US
686,138550,"Baltimore County Health Dept., Wic Deborah D'souza, Coordinator",6401 York Road,3Rd Floor,Baltimore,MD,21212,US
687,139764,"African Immigrant And Refugee Foundation Wanjiru Kamau, Managing Director",11350 Baroque Road,,Silver Spring,MD,20910,US
688,137810,"Central Maryland Ecumenical CouncilTim Hanavan, Executive Director              ",4 East University Parkway,,Baltimore,MD,21218,US
689,138178,"Fort Howard Va Outpatient Clinic Patricia Vicari, Clinical Coordinator",9600 North Point Road,,Baltimore,MD,21052,US
690,138738,"Life, Inc. Thomas Noto, Executive Director",2822 Hollins Ferry Road,,Baltimore,MD,21230,US
691,137916,"Easter Seals Society, Adult Day Serv. Natasha Franklin, Director",7301 Dogwood Road,,Baltimore,MD,21244,US
692,139048,"Acorn Housing CorporationStuart Katzenberg, Head Organizer            ",16 W 25Th Street,Lower Level,Baltimore,MD,21218,US
693,139151,"Msda, Nutrition Program For The Elderly Joseph V. Gennusa Iii,Phd, Rd, Ldn",301 West Preston Street,,Baltimore,MD,21201,US
694,137955,"Forward Visions, Inc.Paula Setters, Executive Director            ",2035 York Road,,Lutherville,MD,21093-4229,US
695,139441,"Life Renewal Services, Inc. Karen Byrd, Lcpc, Ceo",6326 Security Blvd.,Suite 101,Baltimore,MD,21207,US
696,139336,"Mt. Sinai Baptist ChurchCharlene Bourne, Director                    ",922 E. Preston Street,,Baltimore,MD,21202,US
697,137997,Good Shepherd Baptist Pantry Mary Speight,3459 Park Heights Avenue,,Baltimore,MD,21215,US
698,139127,"Meals On Wheels Of Central Md, Carroll County Lynell Osborn, Program Administrator",255 Clifton Boulevard,Suite 312,Westminster,MD,21157,US
699,138527,"Abbott Memorial Presbyterian Church, We CareSylvia Bragg, Director                       ",3426 Bank Street,,Baltimore,MD,21224,US
700,139377,"Retired Senior Volunteer Program Marilyn Mckenzie, Director","(Rsvp), Allegany County",Po Box 1308,Cumberland,MD,21501-1308,US
701,138177,"Maryland Technology Assistance ProgramJessica Vollmer, Office Manager              ",2301 Argonne Drive,Suite T-17,Baltimore,MD,21218,US
702,137697,"Baltimore County Health Dept. Barbara Andersen, R.N., M.S., Health Educator",Health Education & Information,6401 York Road,Baltimore,MD,21212,US
703,138834,"Choice Program, Glen Burnie Lamar Davis, Director","5 Crain Highway, Suite L1",,Glen Burnie,MD,21061,US
704,138118,"Levindale Hebrew Geriatric Center & Hospital Ronald Rothstein, President/Ceo",2434 W. Belvedere Avenue,,Baltimore,MD,21215,US
705,138360,"Turnaround Inc., Rosedale Rosalyn Branson, Executive Director",Eastern Family Resource Center,"9100 Franklin Square Drive, Rm317",Rosedale,MD,21237,US
706,138153,"Maryland Office For New Americans (Mona) Edward Lin, Director","311 West Saratoga Street,",Suite 213,Baltimore,MD,21201,US
707,138931,"Gift Of Hope Missionaries Of CharitySister Mamoriama, Contact Person             ",818 N. Collington Avenue,,Baltimore,MD,21205,US
708,138596,"Northeast Community Organization (Neco) Mia Rhodes, Director",5209 York Road,"Unit A6, Suite M25",Baltimore,MD,21212,US
709,138934,"Jobs, Housing & Recovery Linda Boyer, Executive Director",2113 E. Oliver Street,,Baltimore,MD,21213,US
710,137620,"Allen Center For Senior Citizens Coretha Arrington, Director",1404 South Charles Street,,Baltimore,MD,21230,US
711,137856,"Baltimore City Commission On Aging John P. Stewart, Executive Director","& Retirement Education, Care","10 N. Calvert Street, Suite 300",Baltimore,MD,21202-4004,US
712,139458,"Love Center For Women And Children June Smith, Director",1 East 24Th Street,,Baltimore,MD,21218,US
713,138116,"Legal Aid Bureau, Inc., Anne Arundel Co. Anita Bailey, Chief Attorney",P.O. Box 943,,Annapolis,MD,21404,US
714,137874,"Corpus Christi Community Center Roberta Brown, Director",703 Whitelock Street,,Baltimore,MD,21217,US
715,138772,"Active Day Of Dundalk Amy Kurczewski, Director",1730 Merritt Boulevard,,Dundalk,MD,21222,US
716,137606,"Baltimore County Crisis Response System Allison Paladino, Director",7939 Honeygo Blvd.,Suite 113,White Marsh,MD,21236,US
717,139237,"Foundations Medical Adult Day Care, Inc. Chris Morris, Chief Operating Officer",1025 W. Nursery Road,,Linthicum,MD,21090,US
718,138091,"Johns Hopkins Bayview, Center For Addiction & Vickie Walters,Program Director",4940 Eastern Avenue,D-4 East,Baltimore,MD,21224-3033,US
719,139019,"Coalition To End Childhood Lead Poisoning Ruth Ann Norton, Executive Director",2714 Hudson Street,,Baltimore,MD,21224,US
720,139779,"Westminster Rescue Mission Reverend Robert Beall, Director",658 Lucabaugh Mill Road,,Westminster,MD,21158,US
721,137703,"Baltimore County Board Of ElectionsKatie Brown, Acting Director                 ",106 Bloomsbury Ave.,3Rd Floor,Catonsville,MD,21228,US
722,137979,"Fuel Fund Of Central Maryland, Admin. OfficeMary Ellen Vanni, Executive Director         ",305   W. Chesapeake Ave.,Suite 115,Baltimore,MD,21204,US
723,139131,"Baltimore City Health Dept. Cathy Watson, Bureau Chief, Family Planning","Druid Health District, 1St Floor",1515 West North Avenue,Baltimore,MD,21217,US
724,138171,"Maryland State Dept. Of Education, Ged Office Patricia Alvey, Section Chief",200 W. Baltimore Street,,Baltimore,MD,21201,US
725,139419,"Power Inside Jaqueline Robarge, Director",P.O. Box 4796,,Baltimore,MD,21211,US
726,137793,"Center For Family Services Sherry Nolte, Associate Administrator",1301 Continental Drive,Suite 101,Abingdon,MD,21009,US
727,138360,"Turnaround, Inc.Rosalyn Branson, Executive Director          ",401 Washington Ave,Suite 300,Towson,MD,21204,US
728,137746,"Bright Hope House, Inc. Dr. Anthony Orlandu, Director",1611 Baker Street,,Baltimore,MD,21217,US
729,139822,"Jewish Recovery HousesRob Goodell, Executive Director              ",3723 Old Court Road,Suite 206,Pikesville,MD,21208,US
730,137766,"Canton Baptist Church Rev. Steve Wolverton, Pastor",3302 Toone Street,,Baltimore,MD,21224,US
731,139177,"Harbour Pointe Michael Osborne, Director",924 East Baltimore Street,,Baltimore,MD,21202,US
732,137793,"Our Daily Bread Employment Services Mary Stewart, Program Manager",725 Fallsway,,Baltimore,MD,21202,US
733,137996,"Glenwood Life Counseling CenterLillian Donnard, Executive Director          ",516 Glenwood Avenue,,Baltimore,MD,21212,US
734,137999,"Harford House Ann Hedgebeth, Counselor Coordinator",1517 E. North Avenue,,Baltimore,MD,21213,US
735,138479,"United Way Of Central Maryland Larry Walton, President And Cpo",P.O. Box 1576,,Baltimore,MD,21203-1576,US
736,139071,"American Friends Service Committee - Afsc Clinton Pettus, Regional Director",Mid-Atlantic Region,4806 York Road,Baltimore,MD,21212,US
737,138169,"Maryland Society For Sight, Inc. Audrey Novak, Executive Director",1313 W. Old Cold Spring Lane,,Baltimore,MD,21209,US
738,138022,"Harford County Bar Foundation Brandy Miller, Director",5 North Main Street,,Bel Air,MD,21014,US
739,137873,"Americorps Keith J. Hart, Director",301 West Preston Street,Suite 1502,Baltimore,MD,21201,US
740,137676,"Arc Of Baltimore Stephen H. Morgan, Executive Director",7215 York Road,,Baltimore,MD,21212,US
741,139571,"Cystic Fibrosis Foundation, Maryland Chapter Josie Schaeffer, Executive Director",Suite 101,10155 York Road,Cockeysville,MD,21030-2233,US
742,138171,"Maryland State Office Of Child Care Paula Johnson, Program Manager, Licensing",200 W. Baltimore Street,10Th Floor,Baltimore,MD,21201,US
743,139463,"Global Healthcare System, Inc.Michael Fowowe, Director/President           ",1045 Taylor Avenue,Suite 104,Baltimore,MD,21286,US
744,137884,"Hagerstown Area Pregnancy CenterLori Lynn Sines, Director                    ",109 West Baltimore Street,,Hagerstown,MD,21740,US
745,137696,"Baltimore County Dss, Adult Protective Svcs. Martha Van De Mark, Director",6401 York Road,,Baltimore,MD,21212,US
746,138819,Maryland Insurance Administration Office Of The Commissioner,525 St. Paul Place,,Baltimore,MD,21202,US
747,137891,"Maryland Youth Residence Center Emmitt Edwards, Director",721 Woodbourne Avenue,,Baltimore,MD,21212,US
748,137689,"Baltimore City Police Department Major John W. Dodson,  District Commander",Eastern District,242 W. 29Th St.,Baltimore,MD,21211,US
749,139012,"Rebuilding Together Bonnie Bessor, Executive Director",1014 W. 36Th Street,,Baltimore,MD,21211,US
750,137629,"American Diabetes Association Of Maryland Katherine Rogers, Area Executive Director",800 Wyman Park Drive,Suite 110,Baltimore,MD,21211,US
751,137793,"Villa Maria Behavioral Health Of Sally Hellane, Program Supervisor",Washington County,229 North Potomac Street,Hagerstown,MD,21740,US
752,138458,"True Way Church Of ChristMary Newman, Director                        ",2214 Evergreen Street,,Baltimore,MD,21216,US
753,138493,"University Of Maryland Medical Center Jeffrey A. Rivest, President/Ceo",22 S. Greene Street,,Baltimore,MD,21201,US
754,139249,"Columbia Area Mothers Of Multiples Kelly Smith, President",P.O. Box 1915,,Ellicott City,MD,21041,US
755,138091,"Addiction Treatment Svcs., Meth. Maintenance Dr. Robert Brooner, Director",Johns Hopkins Bayview Medical Center,4940 Eastern Avenue,Baltimore,MD,21224,US
756,138683,"Chadd Of Greater Baltimore Dr. Sharyn Rhodes, Chapter Coordinator",856 Seneca Park Drive,,Baltimore,MD,21220,US
757,139046,"Development Corp. Of Northwest Baltimore Florine V. Robinson, Executive Director",3521 W. Belvedere Avenue,,Baltimore,MD,21215,US
758,139204,"Brain Injury Association Of Maryland Diane Triplett, Executive Director",2200 Kernan Drive,,Baltimore,MD,21207,US
759,139675,"Alcohol And Drug Intervention, Inc. Deborah Hayghe, Director",7458 B&A Blvd.,,Glen Burnie,MD,21061,US
760,137999,"Micah House Lin Romano, Deputy Director",5207 York Road,,Baltimore,MD,21212,US
761,138091,"Center For Chemical Dependence Dr. Darius Rastegar, Director",4940 Eastern Avenue,A-2 East Room 202,Baltimore,MD,21224-2735,US
762,139025,"Patapsco United Methodist ChurchRoger Lee, Contact Person                    ",7800 Wise Avenue,,Dundalk,MD,21222,US
763,138264,"Pastoral Counseling Services Of MdJudith Venable, Clinical Coordinator         ",5407 N. Charles Street,,Baltimore,MD,21210-2094,US
764,138756,"Crohn's & Colitis Foundation Of America, Md Robert J. Milanchus, Executive Director",10400 Little Patuxent Pkwy.,Suite 270,Columbia,MD,21044,US
765,138321,"Ray Of Hope Baptist ChurchTheola Pigatt, Director                      ",3000 Parkside Drive,,Baltimore,MD,21214,US
766,138190,"Mercy Medical Center Thomas Mullen, President & Ceo",301 St. Paul Place,,Baltimore,MD,21202-2140,US
767,139005,Harlem Park Revitalization Corporation,1017 Edmondson Avenue,,Baltimore,MD,21223,US
768,139830,"Castles Of Love Assisted Living Homes, L.L.C Eglah Thomas, Director",15554 Peach Walker Drive,,Bowie,MD,20716,US
769,138281,"Prince George's County Bar Association Georgia Perry, Executive Director",14330 Old Marlboro Pike,,Upper Marlboro,MD,20772,US
770,139576,"Kennedy Krieger Family Center, Birth To 5 Michael Reid, Ph.D., Coordinator",2901 East Biddle Street,,Baltimore,MD,21213-3939,US
771,139747,"Business Interface Roddney Carroll, President",1501 East Fayette Street,,Baltimore,MD,21231,US
772,139099,"Donald Bentley Food Pantry Josh Julius, Director",2405 Loch Raven Road,,Baltimore,MD,21218,US
773,137683,"Southern Community Action Center Beulah Mccain-Lucas, Manager",606 Cherry Hill Road,,Baltimore,MD,21225,US
774,138421,"St. Paul Apostolic Holiness Pantry Lori Goines, Coordinator",1725 E. Baltimore Street,,Baltimore,MD,21231-1511,US
775,138709,"Baltimore County Housing Office Lois Cramer, Administrator",6401 York Road,,Baltimore,MD,21212,US
776,138550,"Johns Hopkins Wic Program Pat Bell-Waddy, Coordinator",11 Market Place,Suite 850,Baltimore,MD,21202,US
777,138819,Maryland Insurance AdministrationOffice of the Commissioner                   ,525 St. Paul Place,,Baltimore,MD,21202,US
778,138091,"Johns Hopkins Bayview, Social Work Department Janet Seals, Social Worker",4940 Eastern Avenue,"Building Aa, Room 1370",Baltimore,MD,21224,US
779,139232,"U.S. Senate, Ben Cardin Senator Ben Cardin",509 Hart Senate Office Building,,Washington,DC,20510,US
780,137935,"Family & Children's Services, Elder Services Cheryl Ladota, Director",4623 Falls Road,,Baltimore,MD,21209,US
781,137697,"Hannah Moore Center Mary Cassanego, Public Health Nurse Supervr.",12035 Reisterstown Road,,Reisterstown,MD,21136,US
782,138399,"St. Francis Neighborhood CenterFather Tom Composto, Executive Director      ",2405 Linden Avenue,,Baltimore,MD,21217-3944,US
783,138275,"Pregnancy Center North Cindi Ritter, Director",6805 York Road,,Baltimore,MD,21212,US
784,137686,"Baltimore City Dss, Food & Nutrition Services",1910 North Broadway,,Baltimore,MD,21213,US
785,137793,"Catholic Charities Division Of Housing Servic Dale Mcardle, Division Director",1166 Greenspring Drive,Suite 200,Timonium,MD,21093,US
786,139137,"Acoa (Adult Children Of Alcoholics)Robin Kellogg, Information Contact           ",1000 E. Joppa Road,,Baltimore,MD,21286,US
787,138550,"Baltimore City Health Dept Wic - Joanne Smith, Director",Bon Secours Community Center,26 N. Fulton Avenue,Baltimore,MD,21223,US
788,137854,"Community Health Charities Of Maryland Wayne Horrell, President/Ceo",1777 Reisterstown Road,Suite 354,Baltimore,MD,21208,US
789,138226,"National Federation Of The Blind Of Maryland Michael Gosse, President",2540 East Baltimore Street,,Baltimore,MD,21224,US
790,137730,"Birthright Of Annapolis Sharon Neptune, Director",613 Ridgely Avenue,,Annapolis,MD,21401,US
791,137697,"Dundalk Health Center Linda Sonczewski, Supervisor",,7700 Dunnmanway,Dundalk,MD,21222,US
792,137597,"Aware (A Woman's Active Recovery Enterprise)Cynthia Henderson, Program Director          ",7801 York Road,Suite 203,Baltimore,MD,21204,US
793,137935,"Family & Children's Services Of Central Stanley Levi, Executive Director",Maryland,4623 Falls Road,Baltimore,MD,21209,US
794,138819,Maryland Health Insurance Plan,10455 Mill Run Circle,,Owings Mills,MD,21117,US
795,139073,"Baltimore Mediation Facilitation & TrainingLouise Phipps Senft, President               ",4502 Schenley Road,,Baltimore,MD,21210,US
796,137679,"Balto. City Board Of Elections Armstead Jones, Director",417 E. Fayette Street,Room 129,Baltimore,MD,21202,US
797,137686,"Baltimore City Dss, Recruitment Foster Care &",1900 North Howard Street,,Baltimore,MD,21201,US
798,138025,"Harford County Dss, Intensive Family Services Robbyn Zimmerman, Supervisor",2 S. Bond St.,,Bel Air,MD,21014,US
799,139136,"Patrick Allison House, Inc.Howard Wicker, Program Manager               ",210 W. Madison Street,,Baltimore,MD,21201,US
800,139402,"Columbia Addictions Center Eileen Dewey, Lcsw-C, Director",5570 Sterrett Place,Suite 205,Columbia,MD,21044,US
801,138550,"Baltimore City Health Dept Wic Express Joanne Smith, Director",Garwyn Medical Center,2300 Garrison Blvd Ste 290,Baltimore,MD,21216,US
802,138493,"Pact Yolanda Jones, Clinical Program Director",630 W. Fayette Street,4Th Floor,Baltimore,MD,21201,US
803,139358,"Honeygo Pediatrics Dr. William Schwartz, Administrator",8114 Sandpiper Circle,Suite 100,White Marsh,MD,21236,US
804,139318,"Pro Bono Counseling Project, The Barbara Anderson, Executive Director",131 West Quadrangle,2 Hamill Road,Baltimore,MD,21210,US
